No.,Title,Redemption link,Provide recipient name,Provide recipient email
1,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSXWRDEWK7DMWBP
2,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSQAT7RFB9R24CG
3,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSQXBFSLDQXFEN2
4,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GS4BH4Z8RAQ5V7R
5,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSVM2WXARY33US6
6,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSYNK99EBCPPUNL
7,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSPY3SHSAK8NL79
8,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSWVLB4T3LAVDUW
9,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSL4GE4X7HH3DQQ
10,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSH55JTQKDR3DHB
11,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GS364ULARU8U6QD
12,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GS77G4K7NDH6LX2
13,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GS862BTT63JVZT9
14,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSC5YNGGWWZTM55
15,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GS2TTNXMM5EK392
16,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSGMUZHKEPB72RX
17,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSHB48XJK6AUTGX
18,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSSYUEG248ZMD88
19,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSME8N7DZKKQA4A
20,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSX5NPYSYRJV5QH
21,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSV2BWPXS4L9CQR
22,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSEACACXVXT83E4
23,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSYGQT9GJPGWYF9
24,Mrs. Kennedy and Me: An Intimate Memoir,https://www.amazon.com/kindle/redeem/?t=GSFS5X4MDWY3YAA
